Cloud Storage|0.29369617 -0.29041755 -0.1326367 -0.33926797 0.25132686 -0.26301712 -0.40580198 -0.3432735 -0.15587872 0.0042434037 0.124718085 0.024121018 0.68429935 -0.27478695 0.07504007 -0.107818395 -0.025500165 -0.30987114 -0.1813629 0.24800554 0.030727427 -0.3612827 -0.106505595 -0.110734515 0.021937663 -0.08858607 -0.47927508 -0.24997368 -0.26841885 -0.1982739 0.27564594 -0.067791745 -0.24903329 0.1722388 0.31493056 0.10279026 0.119217336 -0.3618799 -0.5654927 -0.47870108 0.15744668 0.41168022 -0.07906656 0.10825393 0.05305213 0.34290123 0.18033583 -0.16725966 -0.10161571 -0.005254115 0.07486666 0.12082247 0.08125987 0.3575085 -0.767606 0.39199317 0.13865134 -0.10039826 -0.29004768 -0.35361826 0.276639 -0.33234963 0.1841314 0.08394968 0.18384382 0.0991366 0.018502967 -0.10528583 0.16416575 -0.29717773 -0.5286355 0.080976635 -0.5840418 -0.12828383 0.12111311 -0.03488948 -0.043881766 -0.1618317 0.33625925 0.006504737 -0.007409483 0.63841707 -0.0022280836 0.25709325 -0.5584805 -0.28572804 0.1717566 -0.17782608 -0.14097957 -0.52632165 -0.38398787 0.3275584 -0.08109427 0.33916202 -0.16297033 -0.3830533 -0.004759267 -0.38523686 0.15922257 1.3098992 -0.030022437 0.083040535 0.38187268 -0.33119443 0.26932934 -0.119955435 0.45869526 -0.118446425 0.044365827 -0.06245944 -0.065040514 0.13125494 -0.4341819 0.14164005 0.096715756 0.38228282 -0.30918372 0.26675865 -0.32613182 -0.3942544 -0.29278576 -0.14549291 0.34953535 -0.07280292 0.09158243 -0.75914115 -0.087471105 -0.058650896 -0.06421116 -0.19266856 0.15162109 0.0032418538 0.36760616 -0.23574758 0.31214905 0.19033173 -0.08300482 -0.41428947 -0.20736405 0.06061605 0.31510463 0.43864948 0.20858097 0.23146331 0.08249141 0.8265419 0.44736588 -0.12664326 -0.41134828 0.20560625 0.4026873 -0.4616442 0.40616953 -0.41471812 0.11150281 -0.20280053 0.31858474 -0.19548167 0.16929337 -0.020482052 -0.14222881 -0.24328178 -0.38402024 0.13735376 0.019955002 -0.07870756 0.06411345 -0.26841593 0.36532187 0.14272332 -0.11546325 -0.49654534 -0.39813069 -0.5300194 0.027382536 -0.36446154 -0.21697111 0.091243684 0.22183165 -0.26479867 -0.32405603 -0.105336495 0.08515711 0.17242908 0.14511776 -0.23354551 0.22187535 0.3861374 -0.26705563 -0.6237244 -0.4365148 -0.17395154 0.22391158 0.15839228 0.239015 0.37141922 -0.088648126 -0.08945392 0.23376621 -0.7134315 0.054492548 0.35571113 -0.043012984 -0.00998416 -0.5564878 -0.18189988 -0.4102164 0.50572896 0.0075799758 0.03599642 -0.24062198 -0.07795334 -1.0879434 -0.0031017307 -0.005576648 0.49065843 0.35109133 -0.12771085 0.06121432 0.035720263 0.5054506 -0.14571849 -0.38267702 -0.012876747 -0.5102129 -0.8661723 -0.74726576 0.39270258 0.2650557 0.2038304 0.3273574 0.19018568 -0.39843264 0.22576293 -0.01115717 0.27532035 -0.05257096 0.05781606 -0.48115405 0.12602961 -0.08762879 -0.29023793 -0.11042161 0.05227694 -0.027560417 -0.15421472 0.02668561 0.5212999 0.036137838 -0.032992795 -0.35011816 0.12243007 0.00037983432 0.028481595 0.13649084 0.030159047 -0.25955033 -0.05728626 0.40246037 -0.18401372 0.27535534 -0.13185208 0.1646629 0.21296781 0.313481 -0.22325508 0.13845144 -0.3378958 0.20689946 -0.2879445 0.2346751 0.4234635 0.3313853 -0.10641263 0.20334633 -0.026628023 0.04896483 -0.029307269 0.5750453 0.43540815 -0.04432313 0.5254246 0.33193648 -0.5227735 -0.07446233 -0.20339967 -0.3972415 0.13622141 -0.8685246 0.3718957 0.025872897 -0.3018157 -0.5460206 0.29779574 -0.23994155 -0.5369672 0.80483085 0.094814576 -0.1373973 0.16642259 0.12144368 -0.23207052 0.19910884 0.1095958 -0.41206065 0.105146796 -0.09935758 0.024325648 0.5506505 -0.09859136 0.14563079 -0.4302891 -0.44069993 -0.533097 0.22463107 -0.0051973276 -0.52882946 0.22148564 0.0004236512 -0.29508492 0.2764536 -0.38957796 -0.060144044 0.37110856 0.30331156 0.06115632 0.5521122 0.5673087 0.5819665 -0.2160512 0.33112156 -0.8834971 0.14423189 -0.20754892 0.35711908 -0.05863052 0.31504238 0.07853901 -0.15513663 -0.4201545 0.28855082 -0.18540515 0.51563704 0.47948742 0.22409287 0.43323416 0.5875676 0.4019094 0.48433638 -0.23697037 0.3515641 -0.070060536 -0.18528935 -0.25916258 0.32545164 0.23155889 0.32705355 -0.02961976 0.2486102 0.6196177 0.017381873 0.29898 0.17852291 -0.2582581 0.23924302 0.22522706 -0.2807019 0.066692136 0.23292899 0.45587024 -0.101715356 -0.14936633 0.18804213 0.3990651 0.15702972 0.05359486 -0.22678006 -0.1961357 0.36899847 0.42977768 0.02337917 -0.14534837 -0.41708344 0.20100401
Virtual Machine|-0.029608764 0.044978708 0.15368427 -0.44463706 -0.5604336 -0.7664295 -0.61951244 -0.20458946 0.22897035 0.38426104 0.23390128 0.23457885 0.4749015 -0.4391502 -0.16002238 -0.1339685 -0.021216983 0.23093878 0.20364411 0.12952553 0.49984914 -0.36975002 -0.31173116 -0.29509774 -0.13571998 0.2879632 0.047544338 0.10689992 -0.24510536 -0.49445158 0.03255076 -0.1629686 -0.044460416 0.11909681 -0.14355464 0.0010740459 0.14383589 -0.34913105 -0.4189685 -0.48381302 0.23161325 0.031822752 0.0014576185 -0.2342943 0.44916648 0.07493844 -0.15492727 -0.0733335 0.28088582 -0.40472442 -0.09644547 0.04147331 0.2571148 -0.1735703 0.08368402 0.19128639 0.6848659 0.19154769 -0.4146666 -0.44712067 0.18801583 -0.42878625 -0.008572325 0.4054414 -0.056939017 0.12921208 -0.35810345 -0.15126933 -0.08921557 -0.19116963 -0.6404785 -0.26371533 -0.15029122 0.066175245 0.12798683 0.14413503 -0.06584513 -0.58853734 0.39179897 0.007561354 0.1595538 0.5060659 -0.0057781823 0.14486818 -0.29623222 0.42332572 0.099573255 -0.18182932 0.22967322 -0.43965104 -0.280884 -0.3578109 0.2114661 -0.24860393 0.49883014 -0.4288159 -0.107144035 -0.43807545 0.32549036 1.3823962 -0.2463812 0.18656191 0.03479339 -0.1916399 0.33012417 0.0677899 0.18992414 0.018684408 -0.111684956 -0.15846585 -0.2474823 -0.033411495 -0.41917682 0.013260267 -0.066689566 0.21075088 -0.39931387 -0.02122454 -0.19830126 0.18197031 -0.16020992 0.08436285 0.2217412 -0.21193177 0.58737814 -0.8399346 0.14715274 0.21963 -0.47417447 -0.15383162 0.4012944 -0.29202837 0.699119 0.16669255 0.21358389 0.30299217 0.26026642 -0.2667122 -0.21253178 0.26061103 -0.12526426 0.5078548 0.3435908 -0.14564638 0.4298383 -0.18867476 0.09230179 -0.5610379 0.05544144 -0.12728015 -0.03618048 0.11059945 0.3543797 0.076046154 0.15232185 0.5233765 0.040498935 -0.18279132 -0.24880308 -0.1621919 -0.15258038 -0.13538365 -0.075914994 0.117949456 -0.045078304 0.0804446 0.17042828 0.19392245 0.20405099 0.29840815 -0.03622079 -0.022872107 -0.68735546 -0.48390776 0.30170408 -0.08804317 0.07768901 0.39449936 -0.16282351 0.09203814 -0.20572242 -0.20591895 0.22164917 -0.35724452 0.31487006 -0.015276656 0.18079162 0.26859835 -0.08752301 -0.005608473 -0.005409982 0.12072332 0.07973847 0.07705037 0.43508387 -0.13862586 0.31136334 -0.06505187 0.07703096 -0.16610196 -0.62624115 0.078598596 -0.14805235 -0.07697794 -0.47540566 -0.273132 -0.74608797 0.099107794 -0.21674916 -0.23573944 -0.21587059 -0.019823909 -0.052523516 -0.072546616 -0.10619996 0.10556056 -0.25451422 -0.36616966 -0.055967197 -0.2073309 0.09089952 0.38881275 -0.6108415 -0.18836008 -0.5329473 -0.09935721 -0.052279238 0.18876389 0.22760138 -0.39868337 0.4607159 -0.002365984 -0.27354142 0.27916238 0.4058103 0.08623114 0.031911425 -0.10445238 -0.12743486 0.19094786 -0.38162938 -0.4474992 -0.37840456 0.3328662 0.33423674 0.09043905 -0.1297451 -0.30635417 0.38869968 0.3803422 -0.29799104 0.14620101 -0.092547916 0.17108163 0.037821226 -0.13767362 0.2827122 0.64048123 0.34395626 0.024774501 0.29289502 -0.062746376 0.3489522 -0.695505 0.52881217 -0.18632892 -0.65410006 0.43229693 -0.30587614 -0.18850194 -0.20497823 -0.14116992 0.24350303 0.28956643 0.24905252 -0.2550498 0.41774365 -0.026675664 0.37055108 0.1328953 -0.14928058 0.24684614 0.018594526 0.04348761 0.057638854 -0.6165027 -0.14292479 0.37643725 -0.55670077 0.12296887 0.22996947 0.5818076 -0.47246826 -0.2326768 0.2198831 -0.088553846 0.90224504 0.15851286 -0.39756447 -0.086158864 -0.2703975 -0.13784552 0.07675654 0.073629096 -0.08474723 -0.42009056 0.08571365 -0.17651372 -0.2614932 0.13206257 0.23069352 -0.10107913 -0.14158078 -0.004145367 -0.020870209 0.017629666 -0.2031644 0.3705365 -0.35469198 -0.3574051 -0.20508294 -0.622223 0.23915304 0.07186981 0.07933325 -0.5107203 0.10225136 0.042982683 0.25165904 -0.031222004 0.24433644 -0.5942225 0.25403637 0.014603639 0.4558662 -0.038626608 0.14715117 0.38523906 -0.084357604 -0.26185787 0.08998507 0.012675421 -0.086838216 0.3988497 -0.0446136 0.021118555 -0.33332512 0.036381733 0.111438856 -0.28031772 -0.031835705 0.43743864 0.06349388 0.029971385 -0.41268742 0.36353904 -0.27962273 0.34235728 0.08523482 0.33187753 0.69996166 0.26849464 -0.06519111 0.03747777 0.43729812 0.5519958 0.00042373594 -0.34142998 0.011665199 0.19703948 0.13263209 0.35960886 0.3436547 0.34324387 0.37429714 0.15927428 -0.1565808 -0.53750634 0.27072406 0.6859355 -0.19967122 0.08372101 -0.024100134 -0.28845704
Data Compression|-0.16057995 0.17602737 -0.29496393 -0.23464856 0.13171455 0.055047274 0.0031904937 -0.21266147 0.13049643 0.36495835 -0.012550895 -0.11194451 0.27428776 -0.4250359 -0.62392235 -0.2072326 -0.040297035 0.11392705 -0.50101745 -0.2648842 0.051768802 -0.21742125 -0.39525723 -0.56089234 0.28736383 0.2827543 -0.45437893 -0.7047027 0.12778363 -0.493998 0.2960147 -0.14350708 0.6781665 0.12630525 0.2051253 -0.06600628 0.03592103 0.028224776 0.24437685 0.37906855 0.008574553 0.49097747 -0.5101457 0.13516387 0.18700118 -0.12598193 -0.18165693 -0.13759707 -0.3246795 0.40686306 0.0325326 0.1393238 -0.088583656 0.1449633 -0.19903009 -0.1710198 0.09890659 -0.12581713 -0.3600016 0.068461515 0.12774882 0.117412016 -0.43539625 0.3452589 0.26371092 0.15690014 0.032499235 0.4112816 0.39288163 0.041287147 -0.20864657 0.0035898269 -0.18752174 -0.172829 -0.22897856 0.16690634 -0.10524313 0.02265415 0.27627364 -0.23599926 -0.10502057 0.4442994 0.011182515 -0.2674383 -0.18199375 0.019150525 -0.085526384 0.0900167 -0.08977261 -0.40316573 0.20166449 0.28944287 -0.18067138 0.5188075 -0.20965791 0.09883168 -0.44725823 -0.119835 0.85131395 0.9766973 0.031135568 0.22437365 -0.14230452 0.26007295 0.028723428 -0.3278056 0.30618843 0.22305802 0.05030445 -0.087702885 -0.064058766 0.07088765 -0.11328167 0.18077143 0.32803693 0.13020563 -0.2487618 0.16435808 -0.05509364 0.3604934 -0.1809869 -0.10708543 -0.18631022 0.07123575 0.6226431 -0.679929 -0.10675542 -0.18384057 0.36663055 -0.48073578 -0.18490581 -0.034207925 0.08794506 0.29118165 -0.22772613 -0.4494489 -0.053016316 0.54864 -0.12274508 0.13049206 -0.043005355 0.31052035 -0.071564116 -0.2297517 -0.088961 0.73477656 -0.20608056 -0.20908508 0.104408406 -0.005050051 0.093823925 -0.37586302 -0.11580638 -0.483948 -0.21128099 0.048534025 0.41142002 0.13871542 -0.46786928 -0.06397694 0.00724646 -0.13014293 -0.22340827 0.26945192 0.1594611 -0.056070555 0.15816402 0.3653761 0.32317308 -0.010658124 0.1858675 -0.2501692 -0.5237021 -0.36469498 0.23940945 0.022363162 -0.6005764 0.20391898 0.4289492 -0.3616293 0.16436467 -0.17282541 0.096792325 -0.019314472 -0.15458 -0.16109148 0.1596628 0.039485246 -0.20851052 -0.29540104 0.1610218 -0.12838253 0.69941264 0.035861485 -0.05272577 -0.2532114 0.19990449 0.11139327 -0.367831 -0.23340888 0.060488008 -0.36010274 0.045729484 -0.1901069 0.070826724 0.33516622 -0.23306687 0.16229574 -0.43645328 0.3992079 -0.2137311 -0.38043103 -0.064400256 -0.031701915 -0.074956164 -0.31645933 0.09005113 -0.16261654 -0.009251485 -0.04621347 0.25207144 -0.57833153 0.28837812 -0.31458873 -0.35001954 0.2332646 0.010108599 0.1395261 0.24196625 0.21842988 0.08134154 -0.069127716 -0.037000004 0.051480137 -0.15620545 -0.116179444 -0.23102657 -0.10099591 -0.29572064 -0.1366562 0.10564186 0.11266575 -0.10855947 -0.2774717 -0.15968795 -0.25218007 0.20585616 0.22284517 -0.03564513 0.06713364 -0.71589595 -0.21027844 0.3476197 -0.24883106 -0.27562833 -0.3400622 -0.32456002 -0.05794522 -0.04141049 -0.40283304 0.4076566 0.6433904 0.30619174 0.24148414 0.1820651 0.08284494 0.21391623 0.1196024 0.27340564 0.067676954 -0.10926604 -0.1547923 -0.15009734 0.14730133 -0.12338416 0.31306696 -0.15940693 0.05419906 0.08960213 0.089402154 -0.051592518 0.028903019 -0.38699916 0.071696326 -0.21997237 -0.04905344 -0.41622034 -0.080215685 -0.12501708 0.36973962 0.04072363 -0.71802044 -0.012057352 -0.0052045495 -0.054706287 -0.19942352 0.41685376 0.28802148 0.16658399 -0.17697369 -0.21549766 0.0043621287 0.23613112 0.5878128 -0.32105392 0.016462725 0.1354858 0.012208748 0.37319046 0.07003486 0.1534321 -0.034968667 -0.08564831 -0.04332136 -0.11282442 -0.36956686 -0.0855701 0.30429533 0.14360768 -0.38641223 0.13615832 -0.24984154 -0.02321067 0.08929406 0.5742252 0.06476935 0.048735112 0.4160111 0.28542727 -0.05862983 0.5205275 -0.25113225 -0.56929886 0.1464329 0.15100484 0.09444764 0.35729298 0.11129582 0.07880749 -0.17611533 -0.09433727 0.18915048 -0.09522506 0.2759851 0.36755043 0.15895467 0.27408093 0.3123217 -0.30902615 -0.2576291 0.4553091 -0.06655888 0.069725014 0.0127105415 0.108003244 0.28379115 0.27334672 0.2937462 -0.4311574 0.1733541 0.5435587 0.20338741 0.16276745 -0.061668288 -0.0016290366 -0.10500608 -0.17605014 -0.26015306 0.40386254 0.3452251 0.25939435 -0.17804295 -0.012835793 0.4155716 0.1291087 -0.16910641 0.16891973 -0.06881961 0.116867386 0.16680475 -0.4349285 -0.29550928 0.13049111 -0.30824417
Pixel Density|0.014165833 0.0815473 0.05128489 -0.065132864 0.42349446 0.07754193 0.01497079 -0.050467093 0.10794472 0.019260136 0.17615862 -0.20664687 0.32448554 0.21789984 -0.3004196 -0.23671263 0.0021071068 -0.09790486 0.17170583 0.13539378 0.16601259 -0.47738406 0.30126774 -0.3474659 0.29197386 0.2926806 -0.4410963 -0.29791692 0.041313693 -0.38028395 0.5752036 1.1301669 0.41670117 -0.07791608 -0.16046642 -0.36277044 0.13104759 -0.31761155 0.12487224 -0.1284753 -0.3416411 0.801639 0.27821028 0.20306756 0.4647182 0.05870247 0.1988196 0.035670962 0.058839872 -0.14211373 -0.052074615 -0.22711831 -0.10234823 0.07686307 0.13222995 0.15771523 0.44180575 -0.21615298 0.3682184 0.13853759 -0.025322028 0.105596185 -0.11607501 0.011253907 0.18950295 -0.022036215 -0.20243742 -0.20021002 0.04714991 -0.04531495 0.31396917 -0.24497695 -0.21197395 -0.30950126 0.0679195 -0.26450464 0.1446697 0.2424131 0.10320691 -0.0618035 -0.039852504 -0.15852581 0.12945664 0.15274854 -0.084394604 0.09952059 -0.30240253 0.30460817 -0.50202996 0.0029327113 0.31718224 0.4517444 -0.48305976 0.17035322 0.11393171 0.051181275 -0.08570599 -0.7931795 0.40252927 1.1725885 -0.10583958 -0.3203829 -0.11429286 0.08213907 -0.24619919 -0.35229358 0.1420353 0.23528714 -0.10960165 0.63202184 0.31692675 -0.44282302 -0.062202048 0.103222124 0.5290125 -0.19194631 -0.2704517 -0.33666766 0.11248311 -0.29019243 -0.13429254 0.39850625 -0.2918589 -0.32440826 0.37308657 -0.8043197 0.036187176 0.013522177 -0.051081717 0.21116257 0.043207914 0.4584265 0.07926724 0.31507108 0.20912127 0.16872127 0.24522169 -0.052149307 -0.5374753 0.21492673 -0.16010539 0.65859014 0.38555178 0.45149747 0.23741107 0.5596428 -0.5238303 0.13208024 0.33961782 -0.20060056 0.18746108 -0.06380974 0.20906644 0.19777007 0.029653342 0.3117431 0.21898247 0.13964133 -0.23103206 0.2579377 0.12498492 -0.400979 0.034001835 0.024031132 -0.1670727 0.01842414 -0.10773516 0.06652139 0.13193923 0.24033378 -0.0011602367 -0.5418614 0.046421815 0.2170391 0.106918514 -0.21649064 -0.34948555 -0.008760441 0.24065684 -0.42022145 -0.20826407 0.25851464 0.27371356 0.08229057 -0.06451673 -0.4952928 -0.006389886 -0.098102264 -0.21874952 -0.10527992 -0.3804252 -0.46618918 0.5778624 0.250859 0.120705724 0.21438809 0.22885583 0.28950825 -0.05000737 -0.03869803 0.22404711 -0.57170516 -0.44756588 -0.28764847 -0.1414269 0.14319612 -0.08703958 0.58305746 -0.29226694 0.35249618 -0.009260266 -1.3010821 -0.5744127 0.33448294 0.36045215 0.24423032 -0.41315952 -0.28770426 -0.11362306 0.013589732 0.37782708 -0.084357955 -0.5844405 -0.41171384 -0.73299307 -0.14527002 -0.07179659 0.15477975 -0.4910909 0.28016907 -0.034992352 0.2580598 0.28798857 -0.42655173 -0.33872017 -0.040366907 -0.14962177 0.24964184 -0.7487138 -0.1195502 0.12022114 -0.380271 -0.1138469 -0.1299229 0.04515307 -0.47425023 0.09374416 0.29310963 -0.14485858 0.3872694 -0.3630692 -0.3993962 0.35481468 -0.15648246 0.30666956 -0.63629514 -0.16240542 -0.11673387 0.22124104 0.036632534 -0.19616355 0.07694424 0.18986534 0.062578596 -0.2783977 -0.3615031 0.29311705 -0.09065315 0.032454845 -0.1818012 0.33884814 0.14980797 -0.13753833 -0.036637206 -0.1625068 0.020310022 -0.13543288 0.19945268 -0.20746641 -0.13667288 -0.051228363 0.29276145 -0.15421675 -0.05784322 -0.1180391 -0.34624228 -0.34488228 -0.071365096 -0.49208876 0.1854618 -0.019934246 0.11985409 -0.24287724 0.44512245 -0.13566606 0.29135212 0.55643874 -0.005089713 -0.4204178 0.09769019 0.31744334 0.6084921 0.02251335 0.421954 -0.4025586 0.3943098 0.37700176 0.12643188 -0.010677631 -0.10862338 -0.008086563 -0.60386294 0.21956284 -0.028331282 -0.10404896 -0.118217714 -0.03678683 -0.33507872 0.19872892 -0.27588567 -0.0628261 0.0067525604 -0.040661417 0.13317977 0.27634913 0.12272669 0.23888259 0.22389783 0.26025566 -0.2673225 0.21407293 -0.29489273 -0.1943373 0.1310113 0.18809755 0.046092927 -0.20661347 -0.15844683 0.24020159 -0.2880349 -0.18713546 0.25096372 -0.022075742 -0.25762188 -0.23486716 0.4456259 0.042736474 -0.33066273 -0.20982283 -0.29465008 0.1605811 -0.17798007 -0.18185866 -0.19050632 -0.05931163 -0.090993285 -0.151241 0.33354822 0.05799234 0.35315272 -0.024267474 -0.028223194 0.23779987 -0.0074432553 -0.27558675 -0.044605117 0.65599495 -0.2981763 0.052004006 0.4060751 -0.06392043 0.41433063 -0.26330054 0.3081461 -0.2602029 0.14633244 -0.12908964 -0.0730776 0.233734 -0.18271883 -0.2789971 -0.062417973 0.01558667 0.3119432
Cache Memory|-0.07555624 0.3391532 -0.30962875 -0.15770754 -0.086429186 -0.3628726 0.5101813 0.2323626 0.16414216 -0.18076232 -0.18035571 0.10208674 0.15917706 0.091000415 -0.07196273 -0.21069539 -0.018343205 0.23830959 0.064570494 -0.031227518 0.18957981 -0.3266882 0.30112028 0.09006718 -0.24517408 0.46317396 -0.2718367 -0.16914587 0.01420359 -0.5806982 0.29064867 0.12442689 0.4474203 -0.25659293 0.014268285 0.40041018 -0.4294525 0.08401092 0.17258337 -0.043188207 -0.2551613 0.45782462 0.20295663 0.15018559 0.35809535 0.092169546 0.07594697 0.032542303 0.04147286 -0.01811428 0.14253105 0.14709926 0.009653106 -0.15986706 -0.2530843 0.31480592 0.009293079 -0.10785772 -0.32083702 0.14327006 0.2913743 -0.0503835 -0.29058173 -0.06472758 -0.07151214 -0.11685802 0.39368287 0.30793193 0.19017708 0.117697336 -0.24473985 0.15322308 -0.26159304 -0.011928285 0.41156083 0.24345548 -0.1645721 -0.10324663 -0.08174846 -0.21519527 -0.24316272 0.09303497 -0.154743 -0.46513414 -0.18160288 0.21688907 0.05152542 0.014708871 -0.11165349 -0.42932725 0.16831842 -0.36039376 -0.054145046 0.34806123 -0.2826112 -0.10827484 0.024543772 -0.052860696 -0.1665032 1.3758323 0.10958417 0.37260655 0.22822626 -0.016998705 0.06415254 -0.13162863 0.15931746 -0.120401084 -0.229175 -0.40165582 -0.048877925 0.1534585 0.32124323 0.43572888 -0.048060305 0.24227588 -0.11176294 0.20825681 0.18531178 0.42134196 0.04377563 0.031443555 -0.039940372 -0.03762136 -0.50352556 -0.76893675 -0.17818148 0.35215205 -0.1604548 -0.00013096556 -0.040183265 -0.011225646 -0.14547348 -0.18440911 0.023024727 -0.1352882 -0.10489456 0.09060812 0.19284761 -0.5740169 0.07220981 0.668327 0.2253013 -0.06017568 -0.4598682 0.5376269 0.4444394 -0.24765913 0.036713585 0.37540478 -0.01892583 -0.35934505 0.27363908 0.106802724 -0.15643561 -0.1961529 -0.047170915 0.047229007 -0.14322416 0.11903372 -0.4622715 0.0692174 0.16171421 -0.053507566 0.11898164 0.264527 0.3110438 -0.30973154 0.53827584 -0.077438414 0.32441965 -0.114519216 -0.16850995 -0.25766885 0.13497189 -0.17460743 -0.3514836 0.1610929 0.11289922 -0.2832005 -0.32506698 -0.07492359 -0.32557616 0.04618738 -0.101511836 0.1493414 0.30673155 0.04742505 0.14567445 0.2868836 -0.2566076 0.049939618 -0.18822128 0.15269843 -0.2628518 0.046452165 0.08709327 0.13533512 -0.017467132 -0.24807462 -0.14797196 0.016810467 -0.4164396 -0.0025338463 0.39470544 -0.123210266 -0.26891762 0.035177507 0.37460673 -0.0062067993 -0.10930808 -0.11160729 -0.58731616 -0.14397204 0.26567522 -0.16950624 0.07116232 0.104552425 -0.031516075 0.17334363 0.09317665 -0.29243386 0.0036731393 -0.55140316 0.18838213 -0.37094674 -0.27106407 0.061045535 -0.15884721 0.157104 0.100300744 -0.20402224 -0.40623236 -0.2332182 -0.5185205 0.19817406 -0.023363566 0.064493485 -0.2418714 -0.28020397 -0.048339035 -0.15283205 -0.06547275 -0.32866395 -0.11683319 0.01392214 -0.08914004 0.38385868 -0.010046308 0.057330407 -0.23274168 -0.059813213 0.088118 -0.12753299 0.1454608 -0.068247244 0.02048018 0.3368397 0.1079237 -0.73604554 0.37981105 0.012009406 -0.007089856 0.04040567 0.2395987 -0.07024756 -0.0558347 0.09825591 0.20698407 -0.28688362 -0.23252118 0.018461047 0.4344119 -0.028252125 -0.08087466 -0.50758713 0.2075717 -0.2532852 0.22468379 0.35367477 0.018285079 -0.24362063 0.4850257 -0.27619714 -0.022091592 -0.46634617 -0.14541769 -0.17941122 0.010296041 0.014862704 -0.063196555 -0.044800043 -0.28660908 0.13955157 0.19865444 0.07874107 0.19321574 0.28189105 -0.24592507 0.3942699 -0.29296273 -0.44883895 -0.13119456 0.030356482 -0.33378655 -0.08796189 -0.028155169 0.28297764 0.4080259 0.073538646 -0.08646826 0.04306691 -0.33062047 -0.3086309 -0.042574313 -0.05551778 -0.010066022 0.35738927 0.10803769 -0.6631498 0.03242255 -0.41218787 0.07698649 0.5249044 0.13088658 0.088435 0.12001325 0.16066225 0.37219948 0.028278476 0.12046534 -0.19770548 -0.37018323 -0.28911653 -0.21458378 0.24013703 0.20052537 0.15945418 -0.15930319 -0.33322987 0.31767982 0.27094755 0.16561206 -0.042781726 -0.06603535 0.23728904 0.45728168 0.55800855 0.1664375 -0.4079917 0.25549918 -0.14963692 0.36991653 0.04078126 0.1859821 0.06865395 0.18510644 0.06479411 0.24704114 0.15255232 0.24205883 -0.6374599 0.12603095 0.0920579 -0.031050364 -0.08293191 -0.1477286 0.2318155 0.24620104 0.26782042 -0.106842 -0.1789387 0.122938894 0.22411528 0.29282784 -0.03543208 -0.13900204 -0.024102304 0.0844413 0.3097146 0.15848537 -0.11688825 -0.55905616 0.034497593
